department,create_time,interface_name,interface_file_name,storage_interface_id,type,level,protocol_upload_time,biz_name,pt,cleaning_failure_rate,conversion_failure_rate,distribute_failure_rate,inspection_failure_rate,scan_failure_rate,sorting_failure_rate,warehousing_failure_rate,cleaning_timeliness_rate,conversion_timeliness_rate,distribute_timeliness_rate,inspection_timeliness_rate,scan_timeliness_rate,sorting_timeliness_rate,warehousing_timeliness_rate,interface_detail_id,data_date,interface_id,interface_id_op,storage_system,protocol_field_count,file_field_count,file_field_completeness_rate,sampling_field_accuracy,primary_key_uniqueness_rate,file_record_count,warehousing_record_count,record_count_consistency_rate,inspected_fields,field_format_normativity_rate,operation_stability,scan_arrival_time,cleaning_avg_time,cleaning_arrival_time,conversion_avg_time,conversion_arrival_time,sorting_avg_time,sorting_arrival_time,distribute_avg_time,distribute_arrival_time,warehousing_avg_time,warehousing_arrival_time,inspection_avg_time,inspection_arrival_time
-,20250725.0,NGCRM_其他资源操作日志,HWCRM_A04914AAYYYYMMDDSSSSSS.AVL.Z,1428,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896519,2025-07-24,100351,1428,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_空白卡资源操作日志,HWCRM_A04915AAYYYYMMDDSSSSSS.AVL.Z,1429,接入,P0,YYYY:MM:DD+1 02:30:00,一经,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896520,2025-07-24,100352,1429,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,HSC计费优惠配置关系表(日全量),HWRHJF_I01847AAYYYYMMDDSSSSSS.AVL.Z,1430,接入,P5,YYYY:MM:DD+1 03:15:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896521,2025-07-24,100353,1430,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,产品服务资源,HWCRM_I08993AAYYYYMMDDSSSSSS.AVL.Z,1431,接入,P5,YYYY:MM:DD 20:40:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896522,2025-07-24,100354,1431,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_服务请求日志日增量,HWSJDCRM_A02920AAYYYYMMDDSSSSSS.AVL.Z,1432,接入,P5,YYYY:MM:DD+1 05:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896523,2025-07-24,100355,1432,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_集团成员受理明细日增量,HWSJDCRM_A02922AAYYYYMMDDSSSSSS.AVL.Z,1433,接入,P5,YYYY:MM:DD+1 05:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896524,2025-07-24,100356,1433,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_集团信息日全量,HWSJDCRM_I01931AAYYYYMMDDSSSSSS.AVL.Z,1435,接入,P5,YYYY:MM:DD+1 05:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896525,2025-07-24,100358,1435,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_集团成员信息日全量,HWSJDCRM_I01932AAYYYYMMDDSSSSSS.AVL.Z,1436,接入,P5,YYYY:MM:DD+1 05:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896526,2025-07-24,100359,1436,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_网外号码用户日全量,HWSJDCRM_I01942AAYYYYMMDDSSSSSS.AVL.Z,1437,接入,P5,YYYY:MM:DD+1 05:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896527,2025-07-24,100360,1437,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,融合计费帐务核算日志挂帐调整明细,HWRHJF_A05023AAYYYYMMDDSSSSSS.AVL.Z,1438,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896528,2025-07-24,100361,1438,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
财务部,20250725.0,融合计费挂帐数据,HWRHJF_I05025AAYYYYMMDDSSSSSS.AVL.Z,1439,接入,P0,YYYY:MM:DD+1 01:30:00,一经,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896529,2025-07-24,100362,1439,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
财务部,20250725.0,融合计费挂帐数据,HWRHJF_I05025AAYYYYMMDDSSSSSS.AVL.Z,1439,接入,P0,YYYY:MM:DD+1 01:30:00,一经,省经,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896530,2025-07-24,100362,1439,MPP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,融合计费月资费配置表日全量,HWRHJF_I05965AAYYYYMMDDSSSSSS.AVL.Z,1440,接入,P5,YYYY:MM:DD+1 01:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,1753782896531,2025-07-24,100363,1440,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,融合计费帐务关系-销帐规则,HWRHJF_I08925AAYYYYMMDDSSSSSS.AVL.Z,1441,接入,P5,YYYY:MM:DD 22:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,100%,1753782896532,2025-07-24,100364,1441,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,产品服务关系,HWCRM_I08994AAYYYYMMDDSSSSSS.AVL.Z,1442,接入,P5,YYYY:MM:DD 20:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896533,2025-07-24,100365,1442,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_宽带用户特有属性日全量表,HWCRM_I02939AAYYYYMMDDSSSSSS.AVL.Z,1444,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896534,2025-07-24,100367,1444,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_产品定价表日全量表,HWCRM_I08810AAYYYYMMDDSSSSSS.AVL.Z,1445,接入,P5,YYYY:MM:DD+1 03:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,1753782896535,2025-07-24,100368,1445,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,集团非网内成员信息日全量(ESOP),HWSJDCRM_I02926AAYYYYMMDDSSSSSS.AVL.Z,1446,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896536,2025-07-24,100369,1446,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_用户清单帐单邮寄信息日全量,HWCRM_I01943AAYYYYMMDDSSSSSS.AVL.Z,1447,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896537,2025-07-24,100370,1447,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_特殊权限字典表,HWCRM_I03992AAYYYYMMDDSSSSSS.AVL.Z,1449,接入,P5,YYYY:MM:DD+1 03:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896538,2025-07-24,100371,1449,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_延时停机日全量,HWCRM_I02953AAYYYYMMDDSSSSSS.AVL.Z,1450,接入,P5,YYYY:MM:DD+1 04:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896539,2025-07-24,100372,1450,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_空白SIM卡资源日全量,HWCRM_I04927AAYYYYMMDDSSSSSS.AVL.Z,1451,接入,P0,YYYY:MM:DD+1 01:30:00,一经,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896540,2025-07-24,100373,1451,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_主体产品转换待处理日增量,HWCRM_A02907AAYYYYMMDDSSSSSS.AVL.Z,1452,接入,P5,YYYY:MM:DD+1 04:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896541,2025-07-24,100374,1452,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_受理产品属性变更表日增量,HWCRM_A02936AAYYYYMMDDSSSSSS.AVL.Z,1453,接入,P0,YYYY:MM:DD+1 02:30:00,一经,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896542,2025-07-24,100375,1453,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
市场部,20250725.0,NGCRM_余额转移日志日全量,HWCRM_I01935AAYYYYMMDDSSSSSS.AVL.Z,1454,接入,P0,YYYY:MM:DD+1 04:30:00,一经,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896543,2025-07-24,100376,1454,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_客户反馈信息表,HWCRM_I02938AAYYYYMMDDSSSSSS.AVL.Z,1455,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896545,2025-07-24,100377,1455,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_营销方案使用单位,HWCRM_I08958AAYYYYMMDDSSSSSS.AVL.Z,1456,接入,P5,YYYY:MM:DD+1 03:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896547,2025-07-24,100378,1456,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_营销方案客户群关系（允许）信息,HWCRM_I08960AAYYYYMMDDSSSSSS.AVL.Z,1457,接入,P5,YYYY:MM:DD+1 04:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896548,2025-07-24,100379,1457,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_营销方案客户群关系（禁止）信息,HWCRM_I08961AAYYYYMMDDSSSSSS.AVL.Z,1458,接入,P5,YYYY:MM:DD+1 04:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,100%,100%,100%,100%,0%,0%,0%,1753782896549,2025-07-24,100380,1458,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_产品使用业务,HWCRM_I08963AAYYYYMMDDSSSSSS.AVL.Z,1459,接入,P5,YYYY:MM:DD+1 04:10:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896550,2025-07-24,100381,1459,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_增值产品指定工号,HWCRM_I08964AAYYYYMMDDSSSSSS.AVL.Z,1460,接入,P5,YYYY:MM:DD+1 04:10:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896551,2025-07-24,100382,1460,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_号群日全量表,HWCRM_I08978AAYYYYMMDDSSSSSS.AVL.Z,1463,接入,P5,YYYY:MM:DD+1 04:10:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896553,2025-07-24,100385,1463,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,融合计费信控操作日志表,HWRHJF_A01908AAYYYYMMDDSSSSSS.AVL.Z,1464,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896554,2025-07-24,100386,1464,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,产品有效期协议,HWCRM_I08010AAYYYYMMDDSSSSSS.AVL.Z,1465,接入,P0,YYYY:MM:DD+1 02:30:00,一经,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896555,2025-07-24,100387,1465,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,产品有效期协议,HWCRM_I08010AAYYYYMMDDSSSSSS.AVL.Z,1465,接入,P0,YYYY:MM:DD+1 02:30:00,一经,省经,0%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,1753782896556,2025-07-24,100387,1465,MPP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_系统应收快照表日增量,HWCRM_A05943AAYYYYMMDDSSSSSS.AVL.Z,1466,接入,P5,YYYY:MM:DD+1 09:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896557,2025-07-24,100388,1466,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_系统功能日全量,HWCRM_I08952AAYYYYMMDDSSSSSS.AVL.Z,1468,接入,P5,YYYY:MM:DD 20:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896558,2025-07-24,100390,1468,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_客户群表日全量,HWCRM_I08986AAYYYYMMDDSSSSSS.AVL.Z,1469,接入,P5,YYYY:MM:DD+1 04:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896559,2025-07-24,100391,1469,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_工单处理状态接口日增量,HWCRM_A02947AAYYYYMMDDSSSSSS.AVL.Z,1470,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896560,2025-07-24,100392,1470,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_梦网一键退费日志表日增量(审核时间增量),HWCRM_A01166AAYYYYMMDDSSSSSS.AVL.Z,1472,接入,P5,YYYY:MM:DD+1 03:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896561,2025-07-24,100394,1472,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_批量处理任务表日全量,HWCRM_I02876AAYYYYMMDDSSSSSS.AVL.Z,1473,接入,P5,YYYY:MM:DD+1 03:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896562,2025-07-24,100395,1473,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_批量处理历史表,HWSJDCRM_I03991AAYYYYMMDDSSSSSS.AVL.Z,1474,接入,P5,YYYY:MM:DD+1 03:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,100%,100%,100%,100%,0%,100%,100%,1753782896563,2025-07-24,100396,1474,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_特殊权限字典表PBOSS,HWSJDCRM_I03911AAYYYYMMDDSSSSSS.AVL.Z,1475,接入,P5,YYYY:MM:DD+1 03:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,100%,100%,100%,100%,0%,100%,100%,1753782896564,2025-07-24,100397,1475,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_开卡/补卡日数据,HWSJDCRM_A04940AAYYYYMMDDSSSSSS.AVL.Z,1476,接入,P5,YYYY:MM:DD+1 05:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896565,2025-07-24,100398,1476,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_工单输出明细日增量,HWSJDCRM_A02948AAYYYYMMDDSSSSSS.AVL.Z,1477,接入,P5,YYYY:MM:DD+1 05:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896566,2025-07-24,100399,1477,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_套卡资源(包括赠品)日增量,HWSJDCRM_A04903AAYYYYMMDDSSSSSS.AVL.Z,1478,接入,P5,YYYY:MM:DD+1 05:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896567,2025-07-24,100400,1478,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_用户转换品牌日志日全量,HWSJDCRM_I01915AAYYYYMMDDSSSSSS.AVL.Z,1479,接入,P5,YYYY:MM:DD+1 05:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896568,2025-07-24,100401,1479,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_批量业务明细处理结果表,HWSJDCRM_I03990AAYYYYMMDDSSSSSS.AVL.Z,1480,接入,P5,YYYY:MM:DD+1 04:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896569,2025-07-24,100402,1480,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_批量处理历史表,HWCRM_I03991AAYYYYMMDDSSSSSS.AVL.Z,1481,接入,P5,YYYY:MM:DD+1 04:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896570,2025-07-24,100403,1481,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_特殊权限字典表PBOSS,HWCRM_I03911AAYYYYMMDDSSSSSS.AVL.Z,1482,接入,P5,YYYY:MM:DD+1 04:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,100%,100%,100%,100%,0%,0%,100%,1753782896571,2025-07-24,100404,1482,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_开卡/补卡日数据,HWCRM_A04940AAYYYYMMDDSSSSSS.AVL.Z,1483,接入,P5,YYYY:MM:DD+1 04:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896572,2025-07-24,100405,1483,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_工单输出明细日增量,HWCRM_A02948AAYYYYMMDDSSSSSS.AVL.Z,1484,接入,P5,YYYY:MM:DD+1 03:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896573,2025-07-24,100406,1484,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_套卡资源(包括赠品)日增量,HWCRM_A04903AAYYYYMMDDSSSSSS.AVL.Z,1485,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896574,2025-07-24,100407,1485,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_用户转换品牌日志日全量,HWCRM_I01915AAYYYYMMDDSSSSSS.AVL.Z,1486,接入,P5,YYYY:MM:DD+1 02:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896575,2025-07-24,100408,1486,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_批量业务明细处理结果表,HWCRM_I03990AAYYYYMMDDSSSSSS.AVL.Z,1487,接入,P5,YYYY:MM:DD+1 03:45:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896576,2025-07-24,100409,1487,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGESOP_用户与用户关系日增量,HWSJDCRM_A01029AAYYYYMMDDSSSSSS.AVL.Z,1490,接入,P5,YYYY:MM:DD+1 03:45:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1753782896577,2025-07-24,100410,1490,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_信息化产品支付关系日全量,HWCRM_I01918AAYYYYMMDDSSSSSS.AVL.Z,1491,接入,P5,YYYY:MM:DD+1 03:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896578,2025-07-24,100411,1491,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,NGCRM_后返优惠日志记录表日增量,HWCRM_M01993AAYYYYMM00SSSSSS.AVL.Z,1492,接入,P5,YYYY:MM+1:03 12:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,1753782896579,2025-07-24,100412,1492,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,呆坏帐调整日志日全量,HWRHJF_I05971AAYYYYMMDDSSSSSS.AVL.Z,1494,接入,P5,YYYY:MM:DD+1 03:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896580,2025-07-24,100413,1494,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,呆坏帐调整原因表日全量,HWRHJF_I05972AAYYYYMMDDSSSSSS.AVL.Z,1495,接入,P5,YYYY:MM:DD+1 03:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896581,2025-07-24,100414,1495,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,空选号码池日全量,HWCRM_I01994AAYYYYMMDDSSSSSS.AVL.Z,1496,接入,P5,YYYY:MM:DD+1 03:30:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,1753782896582,2025-07-24,100415,1496,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
-,20250725.0,融合计费固定费优惠,HWRHJF_I08911AAYYYYMMDDSSSSSS.AVL.Z,1497,接入,P5,YYYY:MM:DD 22:00:00,其他,云平台,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,1753782896583,2025-07-24,100416,1497,HADOOP,0,0,100%,100%,100%,0,0,100%,NULL,100%,100%,-,-,-,-,-,-,-,-,-,-,-,-,-
